client_id,date_time
1732770,2017-03-29 15:10:40
9177979,2017-03-29 15:10:43
7379120,2017-03-29 15:10:48
1732770,2017-03-29 15:10:48
4799601,2017-03-29 15:10:49
9611101,2017-03-29 15:10:49
3718486,2017-03-29 15:10:56
3002919,2017-03-29 15:11:02
9728776,2017-03-29 15:11:06
9888783,2017-03-29 15:11:06
362135,2017-03-29 15:11:10
7292568,2017-03-29 15:11:11
8664644,2017-03-29 15:11:12
5606178,2017-03-29 15:11:14
8163023,2017-03-29 15:11:18
9573327,2017-03-29 15:11:24
7891560,2017-03-29 15:11:26
2816918,2017-03-29 15:11:37
9142749,2017-03-29 15:11:39
4799601,2017-03-29 15:11:40
7026959,2017-03-29 15:11:45
6457935,2017-03-29 15:11:46
4110494,2017-03-29 15:11:46
801206,2017-03-29 15:11:52
2920563,2017-03-29 15:11:55
9728776,2017-03-29 15:11:57
9312853,2017-03-29 15:12:06
7026959,2017-03-29 15:12:15
7448941,2017-03-29 15:12:15
5042769,2017-03-29 15:12:15
9882073,2017-03-29 15:12:20
138242,2017-03-29 15:12:23
1555759,2017-03-29 15:12:32
1732770,2017-03-29 15:12:33
1732770,2017-03-29 15:12:34
9728776,2017-03-29 15:12:39
8409208,2017-03-29 15:12:39
1617593,2017-03-29 15:12:40
2033411,2017-03-29 15:12:43
1350140,2017-03-29 15:12:44
3815811,2017-03-29 15:12:45
9528801,2017-03-29 15:12:46
385802,2017-03-29 15:12:56
2816918,2017-03-29 15:12:58
9728776,2017-03-29 15:13:02
2355590,2017-03-29 15:13:07
4778460,2017-03-29 15:13:13
5624653,2017-03-29 15:13:19
1732770,2017-03-29 15:13:20
385802,2017-03-29 15:13:23
9722784,2017-03-29 15:13:28
4534750,2017-03-29 15:13:34
8110098,2017-03-29 15:13:35
1732770,2017-03-29 15:13:39
6618377,2017-03-29 15:13:53
2578953,2017-03-29 15:13:55
428109,2017-03-29 15:14:01
7026959,2017-03-29 15:14:02
3567859,2017-03-29 15:14:11
987959,2017-03-29 15:14:12
8371251,2017-03-29 15:14:17
7809059,2017-03-29 15:14:30
8664644,2017-03-29 15:14:33
7909219,2017-03-29 15:14:33
9528801,2017-03-29 15:14:34
7419944,2017-03-29 15:14:35
914926,2017-03-29 15:14:40
8110098,2017-03-29 15:14:48
3110656,2017-03-29 15:14:55
3567859,2017-03-29 15:14:58
1617593,2017-03-29 15:15:05
6426677,2017-03-29 15:15:06
987959,2017-03-29 15:15:06
8055860,2017-03-29 15:15:13
8110098,2017-03-29 15:15:22
6426677,2017-03-29 15:15:32
2279174,2017-03-29 15:15:34
9568143,2017-03-29 15:15:34
8549831,2017-03-29 15:15:35
657899,2017-03-29 15:15:38
116672,2017-03-29 15:15:41
2591944,2017-03-29 15:15:42
3501436,2017-03-29 15:15:45
9491015,2017-03-29 15:15:48
2133760,2017-03-29 15:15:49
5964393,2017-03-29 15:15:50
8110098,2017-03-29 15:15:51
4670336,2017-03-29 15:15:55
3835135,2017-03-29 15:15:58
8409208,2017-03-29 15:15:59
3117674,2017-03-29 15:16:01
8409208,2017-03-29 15:16:04
7026959,2017-03-29 15:16:11
2816918,2017-03-29 15:16:17
9009242,2017-03-29 15:16:34
7078797,2017-03-29 15:16:43
2998821,2017-03-29 15:16:45
6313605,2017-03-29 15:16:48
2664244,2017-03-29 15:16:51
2792171,2017-03-29 15:16:55
5606178,2017-03-29 15:17:00
4778460,2017-03-29 15:17:15
7419944,2017-03-29 15:17:15
987959,2017-03-29 15:17:17
4699907,2017-03-29 15:17:18
3680614,2017-03-29 15:17:20
7078797,2017-03-29 15:17:21
1796157,2017-03-29 15:17:22
3501436,2017-03-29 15:17:24
6356609,2017-03-29 15:17:26
6313605,2017-03-29 15:17:29
6819768,2017-03-29 15:17:32
9550349,2017-03-29 15:17:36
1566793,2017-03-29 15:17:39
6819768,2017-03-29 15:17:43
6685654,2017-03-29 15:17:47
9009242,2017-03-29 15:17:47
5646191,2017-03-29 15:17:48
334207,2017-03-29 15:18:02
1580339,2017-03-29 15:18:06
5748369,2017-03-29 15:18:09
4625653,2017-03-29 15:18:15
9450474,2017-03-29 15:18:17
2609515,2017-03-29 15:18:25
5964393,2017-03-29 15:18:27
9200854,2017-03-29 15:18:41
4580804,2017-03-29 15:18:46
5976113,2017-03-29 15:18:48
9528801,2017-03-29 15:18:55
7842854,2017-03-29 15:18:56
334207,2017-03-29 15:19:00
9365765,2017-03-29 15:19:09
2608649,2017-03-29 15:19:10
5355367,2017-03-29 15:19:11
8884678,2017-03-29 15:19:19
3815811,2017-03-29 15:19:34
8179323,2017-03-29 15:19:42
7419944,2017-03-29 15:19:50
6140556,2017-03-29 15:19:56
1350140,2017-03-29 15:19:58
5770986,2017-03-29 15:20:16
9180317,2017-03-29 15:20:18
9008485,2017-03-29 15:20:29
2379906,2017-03-29 15:20:32
5294788,2017-03-29 15:20:33
1436928,2017-03-29 15:20:40
550161,2017-03-29 15:20:42
8494729,2017-03-29 15:20:50
1985555,2017-03-29 15:20:54
7419944,2017-03-29 15:21:05
3385094,2017-03-29 15:21:07
3145694,2017-03-29 15:21:13
8107088,2017-03-29 15:21:15
67845,2017-03-29 15:21:15
8496930,2017-03-29 15:21:16
4348721,2017-03-29 15:21:18
4670336,2017-03-29 15:21:21
7977061,2017-03-29 15:21:21
1100799,2017-03-29 15:21:24
9964277,2017-03-29 15:21:34
4632248,2017-03-29 15:21:37
5144725,2017-03-29 15:21:41
3835135,2017-03-29 15:21:42
6421571,2017-03-29 15:21:44
8609961,2017-03-29 15:21:45
101345,2017-03-29 15:21:50
6060991,2017-03-29 15:21:52
9964277,2017-03-29 15:22:00
1180047,2017-03-29 15:22:00
9256349,2017-03-29 15:22:01
9441561,2017-03-29 15:22:11
5199031,2017-03-29 15:22:12
3501436,2017-03-29 15:22:13
3902361,2017-03-29 15:22:15
4415404,2017-03-29 15:22:15
8950311,2017-03-29 15:22:16
9964277,2017-03-29 15:22:18
7419944,2017-03-29 15:22:23
3030371,2017-03-29 15:22:23
5539207,2017-03-29 15:22:28
7547946,2017-03-29 15:22:38
2710916,2017-03-29 15:22:40
1292985,2017-03-29 15:22:40
5144725,2017-03-29 15:22:41
2344307,2017-03-29 15:22:47
3077646,2017-03-29 15:22:52
7782184,2017-03-29 15:23:08
1292985,2017-03-29 15:23:09
8723375,2017-03-29 15:23:09
7292568,2017-03-29 15:23:12
8300317,2017-03-29 15:23:18
4718148,2017-03-29 15:23:41
4337238,2017-03-29 15:23:42
6313605,2017-03-29 15:23:51
7391460,2017-03-29 15:23:51
7292568,2017-03-29 15:23:52
9278066,2017-03-29 15:23:53
3466346,2017-03-29 15:23:54
8179323,2017-03-29 15:24:05
5782085,2017-03-29 15:24:06
6313605,2017-03-29 15:24:14
6973114,2017-03-29 15:24:18
9251172,2017-03-29 15:24:24
1890923,2017-03-29 15:24:25
6313605,2017-03-29 15:24:25
4169078,2017-03-29 15:24:27
6313605,2017-03-29 15:24:28
6973114,2017-03-29 15:24:35
7907645,2017-03-29 15:24:37
5526223,2017-03-29 15:24:39
5160147,2017-03-29 15:24:40
3113731,2017-03-29 15:24:41
3669294,2017-03-29 15:24:43
5539207,2017-03-29 15:24:44
1266717,2017-03-29 15:24:47
3680614,2017-03-29 15:24:49
4632248,2017-03-29 15:24:52
3825423,2017-03-29 15:24:55
9998346,2017-03-29 15:25:00
2661758,2017-03-29 15:25:04
8473526,2017-03-29 15:25:04
3040364,2017-03-29 15:25:05
6457935,2017-03-29 15:25:06
2606324,2017-03-29 15:25:09
5199031,2017-03-29 15:25:10
5355825,2017-03-29 15:25:11
9550349,2017-03-29 15:25:16
393005,2017-03-29 15:25:20
8019045,2017-03-29 15:25:21
2659991,2017-03-29 15:25:22
4790368,2017-03-29 15:25:24
4515670,2017-03-29 15:25:24
6973114,2017-03-29 15:25:35
2303377,2017-03-29 15:25:36
2440296,2017-03-29 15:25:38
8321972,2017-03-29 15:25:41
9694436,2017-03-29 15:25:45
4867576,2017-03-29 15:25:47
6327393,2017-03-29 15:25:47
7802563,2017-03-29 15:25:50
4978123,2017-03-29 15:25:52
2925771,2017-03-29 15:26:02
7153255,2017-03-29 15:26:03
5532008,2017-03-29 15:26:05
8494729,2017-03-29 15:26:10
4978123,2017-03-29 15:26:13
892689,2017-03-29 15:26:13
2518709,2017-03-29 15:26:17
602792,2017-03-29 15:26:26
9422418,2017-03-29 15:26:27
7950766,2017-03-29 15:26:27
7553351,2017-03-29 15:26:29
3127899,2017-03-29 15:26:32
8422352,2017-03-29 15:26:37
8409208,2017-03-29 15:26:39
9964277,2017-03-29 15:26:41
2925771,2017-03-29 15:26:46
5964765,2017-03-29 15:26:46
3466346,2017-03-29 15:26:48
4670854,2017-03-29 15:26:52
6752043,2017-03-29 15:27:00
5144725,2017-03-29 15:27:06
6763645,2017-03-29 15:27:08
2925771,2017-03-29 15:27:15
6752043,2017-03-29 15:27:17
4406526,2017-03-29 15:27:23
7292568,2017-03-29 15:27:25
5355367,2017-03-29 15:27:27
8300317,2017-03-29 15:27:30
2355590,2017-03-29 15:27:33
8672996,2017-03-29 15:27:40
8107088,2017-03-29 15:27:42
353828,2017-03-29 15:27:49
7292568,2017-03-29 15:27:53
4406526,2017-03-29 15:28:00
9422418,2017-03-29 15:28:01
7153255,2017-03-29 15:28:03
2303377,2017-03-29 15:28:03
1235673,2017-03-29 15:28:06
8343285,2017-03-29 15:28:08
987959,2017-03-29 15:28:10
2861330,2017-03-29 15:28:14
4842605,2017-03-29 15:28:15
3289328,2017-03-29 15:28:22
7601740,2017-03-29 15:28:34
2852723,2017-03-29 15:28:36
8343285,2017-03-29 15:28:39
4406526,2017-03-29 15:28:44
7553351,2017-03-29 15:28:52
7262069,2017-03-29 15:28:54
6228987,2017-03-29 15:28:55
5656171,2017-03-29 15:29:03
8343285,2017-03-29 15:29:07
4049653,2017-03-29 15:29:07
7601740,2017-03-29 15:29:13
1612706,2017-03-29 15:29:16
5539207,2017-03-29 15:29:18
9353917,2017-03-29 15:29:21
446360,2017-03-29 15:29:34
5245678,2017-03-29 15:29:51
5144725,2017-03-29 15:29:55
8409208,2017-03-29 15:30:04
183713,2017-03-29 15:30:08
8280306,2017-03-29 15:30:09
8502914,2017-03-29 15:30:10
5539207,2017-03-29 15:30:11
1083524,2017-03-29 15:30:13
985843,2017-03-29 15:30:21
2415180,2017-03-29 15:30:30
2149777,2017-03-29 15:30:30
2607017,2017-03-29 15:30:32
2789727,2017-03-29 15:30:45
5484704,2017-03-29 15:30:49
54363,2017-03-29 15:30:58
726207,2017-03-29 15:30:58
5807185,2017-03-29 15:31:03
9386619,2017-03-29 15:31:10
8502914,2017-03-29 15:31:14
8088920,2017-03-29 15:31:21
9173025,2017-03-29 15:31:22
3466317,2017-03-29 15:31:22
3222647,2017-03-29 15:31:23
2661758,2017-03-29 15:31:30
8810033,2017-03-29 15:31:39
8402778,2017-03-29 15:31:39
7566162,2017-03-29 15:31:41
1100799,2017-03-29 15:31:41
1113976,2017-03-29 15:31:42
6228987,2017-03-29 15:31:46
5263907,2017-03-29 15:31:53
353828,2017-03-29 15:31:57
6353212,2017-03-29 15:32:03
4625653,2017-03-29 15:32:17
8803055,2017-03-29 15:32:23
6319245,2017-03-29 15:32:24
6190629,2017-03-29 15:32:25
7801962,2017-03-29 15:32:28
9477401,2017-03-29 15:32:34
2303377,2017-03-29 15:32:39
4842605,2017-03-29 15:32:40
8927870,2017-03-29 15:32:42
2920563,2017-03-29 15:32:47
4842605,2017-03-29 15:32:48
2303377,2017-03-29 15:32:48
2303377,2017-03-29 15:32:50
8000731,2017-03-29 15:32:50
6611930,2017-03-29 15:32:55
2861330,2017-03-29 15:32:55
1824402,2017-03-29 15:33:13
2920563,2017-03-29 15:33:14
8110098,2017-03-29 15:33:14
8502914,2017-03-29 15:33:14
9953614,2017-03-29 15:33:24
2607017,2017-03-29 15:33:26
8905961,2017-03-29 15:33:27
5613599,2017-03-29 15:33:31
2745600,2017-03-29 15:33:47
8610535,2017-03-29 15:33:54
6040095,2017-03-29 15:33:57
9595391,2017-03-29 15:33:59
2304715,2017-03-29 15:34:02
159687,2017-03-29 15:34:07
5415319,2017-03-29 15:34:09
8338197,2017-03-29 15:34:09
6353212,2017-03-29 15:34:13
4842605,2017-03-29 15:34:17
4842605,2017-03-29 15:34:19
2925771,2017-03-29 15:34:21
857200,2017-03-29 15:34:27
4916510,2017-03-29 15:34:32
5162202,2017-03-29 15:34:33
3145508,2017-03-29 15:34:35
3740583,2017-03-29 15:34:39
5363438,2017-03-29 15:34:41
705584,2017-03-29 15:34:44
7153255,2017-03-29 15:34:52
5539207,2017-03-29 15:34:55
9714140,2017-03-29 15:34:59
1332220,2017-03-29 15:34:59
7151474,2017-03-29 15:35:05
9306790,2017-03-29 15:35:07
5613599,2017-03-29 15:35:15
4916510,2017-03-29 15:35:18
3296442,2017-03-29 15:35:21
7434087,2017-03-29 15:35:21
6787331,2017-03-29 15:35:28
1332220,2017-03-29 15:35:30
3902361,2017-03-29 15:35:31
8402778,2017-03-29 15:35:31
3902361,2017-03-29 15:35:40
2745600,2017-03-29 15:35:41
3124178,2017-03-29 15:35:43
4118208,2017-03-29 15:35:55
7548414,2017-03-29 15:36:01
1089084,2017-03-29 15:36:05
3968196,2017-03-29 15:36:21
6139724,2017-03-29 15:36:24
3296442,2017-03-29 15:36:31
6543689,2017-03-29 15:36:41
8300317,2017-03-29 15:36:43
1113976,2017-03-29 15:36:52
3124178,2017-03-29 15:36:59
3296442,2017-03-29 15:37:08
8610535,2017-03-29 15:37:11
8736861,2017-03-29 15:37:11
6353212,2017-03-29 15:37:12
726207,2017-03-29 15:37:13
3124178,2017-03-29 15:37:16
4257130,2017-03-29 15:37:24
3296442,2017-03-29 15:37:43
6460031,2017-03-29 15:37:43
1948555,2017-03-29 15:37:44
2112489,2017-03-29 15:38:02
5389547,2017-03-29 15:38:12
3897312,2017-03-29 15:38:15
9306790,2017-03-29 15:38:38
5847586,2017-03-29 15:38:41
4978848,2017-03-29 15:38:47
968323,2017-03-29 15:38:52
3124178,2017-03-29 15:38:58
2429823,2017-03-29 15:39:02
3200955,2017-03-29 15:39:04
8636491,2017-03-29 15:39:05
7475365,2017-03-29 15:39:08
4027346,2017-03-29 15:39:11
1785088,2017-03-29 15:39:12
1605344,2017-03-29 15:39:13
4775501,2017-03-29 15:39:18
407146,2017-03-29 15:39:19
3005282,2017-03-29 15:39:27
8636491,2017-03-29 15:39:28
1597194,2017-03-29 15:39:29
8884678,2017-03-29 15:39:33
1605344,2017-03-29 15:39:42
2875048,2017-03-29 15:39:51
500483,2017-03-29 15:39:54
6631740,2017-03-29 15:40:14
7566162,2017-03-29 15:40:18
5890598,2017-03-29 15:40:18
3495827,2017-03-29 15:40:20
1697143,2017-03-29 15:40:21
3837682,2017-03-29 15:40:26
1605344,2017-03-29 15:40:28
399780,2017-03-29 15:40:28
570484,2017-03-29 15:40:29
8610535,2017-03-29 15:40:32
4775501,2017-03-29 15:40:46
478367,2017-03-29 15:40:46
9604653,2017-03-29 15:40:52
7750538,2017-03-29 15:40:54
2073642,2017-03-29 15:40:58
4394876,2017-03-29 15:41:03
9604653,2017-03-29 15:41:21
393005,2017-03-29 15:41:23
9218872,2017-03-29 15:41:26
8005567,2017-03-29 15:41:29
9218872,2017-03-29 15:41:46
8617715,2017-03-29 15:41:46
7750538,2017-03-29 15:41:47
8939988,2017-03-29 15:42:02
5784242,2017-03-29 15:42:04
1707115,2017-03-29 15:42:09
1251242,2017-03-29 15:42:13
8309125,2017-03-29 15:42:13
4335150,2017-03-29 15:42:21
8319166,2017-03-29 15:42:24
8572550,2017-03-29 15:42:34
2184810,2017-03-29 15:42:39
8300317,2017-03-29 15:42:40
1707115,2017-03-29 15:42:46
159687,2017-03-29 15:42:48
8105254,2017-03-29 15:42:49
274476,2017-03-29 15:42:54
698440,2017-03-29 15:42:58
2788033,2017-03-29 15:43:00
8309125,2017-03-29 15:43:03
726207,2017-03-29 15:43:07
3264328,2017-03-29 15:43:11
8189709,2017-03-29 15:43:13
3635787,2017-03-29 15:43:13
2551318,2017-03-29 15:43:18
9218546,2017-03-29 15:43:28
6918429,2017-03-29 15:43:31
407146,2017-03-29 15:43:39
9217251,2017-03-29 15:43:40
851703,2017-03-29 15:43:42
193305,2017-03-29 15:43:57
5919500,2017-03-29 15:43:59
599602,2017-03-29 15:43:59
9218546,2017-03-29 15:44:00
3249076,2017-03-29 15:44:00
6195723,2017-03-29 15:44:06
5341221,2017-03-29 15:44:06
1692883,2017-03-29 15:44:12
992511,2017-03-29 15:44:20
7221996,2017-03-29 15:44:22
8046380,2017-03-29 15:44:24
1707115,2017-03-29 15:44:30
3249076,2017-03-29 15:44:31
2551318,2017-03-29 15:44:32
1825507,2017-03-29 15:44:35
3638107,2017-03-29 15:44:43
4279133,2017-03-29 15:44:45
5643685,2017-03-29 15:44:47
4305144,2017-03-29 15:44:51
6704728,2017-03-29 15:44:55
8533635,2017-03-29 15:44:55
8939988,2017-03-29 15:44:57
6683240,2017-03-29 15:44:59
4279133,2017-03-29 15:44:59
1870951,2017-03-29 15:45:03
7221996,2017-03-29 15:45:08
4934661,2017-03-29 15:45:11
6110662,2017-03-29 15:45:12
1825507,2017-03-29 15:45:22
4286400,2017-03-29 15:45:27
8572550,2017-03-29 15:45:28
9217251,2017-03-29 15:45:32
1870951,2017-03-29 15:45:39
6174372,2017-03-29 15:45:44
1870951,2017-03-29 15:45:47
6150939,2017-03-29 15:45:50
2204512,2017-03-29 15:45:50
8309125,2017-03-29 15:45:51
9356825,2017-03-29 15:45:55
6110662,2017-03-29 15:45:56
2611372,2017-03-29 15:45:56
4641522,2017-03-29 15:46:10
6208183,2017-03-29 15:46:11
3184236,2017-03-29 15:46:12
1707115,2017-03-29 15:46:16
6110662,2017-03-29 15:46:18
6110662,2017-03-29 15:46:22
4305144,2017-03-29 15:46:25
9594106,2017-03-29 15:46:30
5328613,2017-03-29 15:46:39
1825507,2017-03-29 15:46:39
4916510,2017-03-29 15:46:42
3124178,2017-03-29 15:46:44
3214839,2017-03-29 15:46:45
8741771,2017-03-29 15:46:46
3839483,2017-03-29 15:46:47
8005567,2017-03-29 15:46:51
86616,2017-03-29 15:46:52
3249076,2017-03-29 15:46:52
2291630,2017-03-29 15:47:05
3731907,2017-03-29 15:47:14
8662847,2017-03-29 15:47:17
5008538,2017-03-29 15:47:19
7221996,2017-03-29 15:47:22
8005567,2017-03-29 15:47:22
2291630,2017-03-29 15:47:29
3704180,2017-03-29 15:47:35
8005567,2017-03-29 15:47:39
1066226,2017-03-29 15:47:45
5926428,2017-03-29 15:48:32
876785,2017-03-29 15:48:37
2779552,2017-03-29 15:48:49
9217251,2017-03-29 15:48:50
4063413,2017-03-29 15:48:58
1114749,2017-03-29 15:49:03
8577819,2017-03-29 15:49:08
1331970,2017-03-29 15:49:14
4582260,2017-03-29 15:49:19
4641522,2017-03-29 15:49:22
6190629,2017-03-29 15:49:26
8741771,2017-03-29 15:49:26
4589454,2017-03-29 15:49:29
9173716,2017-03-29 15:49:31
3754820,2017-03-29 15:49:33
5012941,2017-03-29 15:49:35
2551318,2017-03-29 15:49:39
147077,2017-03-29 15:49:52
1707115,2017-03-29 15:49:55
6218066,2017-03-29 15:49:58
6115596,2017-03-29 15:49:59
8427870,2017-03-29 15:49:59
3635787,2017-03-29 15:50:12
4044195,2017-03-29 15:50:16
5931799,2017-03-29 15:50:31
3886027,2017-03-29 15:50:34
7336628,2017-03-29 15:50:48
5258080,2017-03-29 15:50:58
6289839,2017-03-29 15:50:59
7944056,2017-03-29 15:51:05
8682969,2017-03-29 15:51:06
6974637,2017-03-29 15:51:07
5328613,2017-03-29 15:51:10
2195073,2017-03-29 15:51:23
2848710,2017-03-29 15:51:27
4115540,2017-03-29 15:51:38
7423366,2017-03-29 15:51:53
8586150,2017-03-29 15:51:56
6190629,2017-03-29 15:52:04
6567837,2017-03-29 15:52:04
5328209,2017-03-29 15:52:14
4102668,2017-03-29 15:52:22
9106282,2017-03-29 15:52:30
1906747,2017-03-29 15:52:36
3775552,2017-03-29 15:52:39
25766,2017-03-29 15:52:59
450232,2017-03-29 15:53:10
2925981,2017-03-29 15:53:11
6115596,2017-03-29 15:53:19
6839629,2017-03-29 15:53:20
2498134,2017-03-29 15:53:28
1707115,2017-03-29 15:53:29
2481283,2017-03-29 15:53:29
2429823,2017-03-29 15:53:42
4535378,2017-03-29 15:53:50
8928004,2017-03-29 15:53:51
7812877,2017-03-29 15:53:52
7746054,2017-03-29 15:53:54
316989,2017-03-29 15:53:57
3194023,2017-03-29 15:53:58
2638887,2017-03-29 15:54:00
5128516,2017-03-29 15:54:03
1707115,2017-03-29 15:54:06
4093610,2017-03-29 15:54:08
3959657,2017-03-29 15:54:13
2429823,2017-03-29 15:54:22
4098097,2017-03-29 15:54:24
1707115,2017-03-29 15:54:27
9512143,2017-03-29 15:54:34
3517900,2017-03-29 15:54:43
6058267,2017-03-29 15:54:47
281322,2017-03-29 15:54:49
1738464,2017-03-29 15:54:50
91131,2017-03-29 15:55:02
2189750,2017-03-29 15:55:04
4824633,2017-03-29 15:55:06
3836360,2017-03-29 15:55:16
3308752,2017-03-29 15:55:20
5554655,2017-03-29 15:55:23
2232805,2017-03-29 15:55:34
9554879,2017-03-29 15:55:37
8682571,2017-03-29 15:55:46
3201142,2017-03-29 15:55:47
6704728,2017-03-29 15:55:50
7148890,2017-03-29 15:56:09
4499048,2017-03-29 15:56:11
1772712,2017-03-29 15:56:14
6567837,2017-03-29 15:56:31
7699021,2017-03-29 15:56:39
8297953,2017-03-29 15:56:43
7221996,2017-03-29 15:56:46
6567837,2017-03-29 15:56:48
4276503,2017-03-29 15:56:49
9230591,2017-03-29 15:56:49
8106301,2017-03-29 15:56:59
6646092,2017-03-29 15:57:03
2788033,2017-03-29 15:57:18
7718849,2017-03-29 15:57:20
7815864,2017-03-29 15:57:24
6123046,2017-03-29 15:57:25
7101411,2017-03-29 15:57:26
9512143,2017-03-29 15:57:38
1331081,2017-03-29 15:57:53
5728657,2017-03-29 15:58:01
6919236,2017-03-29 15:58:04
8516565,2017-03-29 15:58:05
3837682,2017-03-29 15:58:18
5488689,2017-03-29 15:58:21
9953614,2017-03-29 15:58:33
9860011,2017-03-29 15:58:34
7609165,2017-03-29 15:58:41
3607167,2017-03-29 15:58:44
4374194,2017-03-29 15:58:46
6379996,2017-03-29 15:58:47
4862941,2017-03-29 15:58:50
9410580,2017-03-29 15:58:56
4499048,2017-03-29 15:59:05
8360249,2017-03-29 15:59:10
5145751,2017-03-29 15:59:10
4374194,2017-03-29 15:59:11
1772712,2017-03-29 15:59:13
9450474,2017-03-29 15:59:16
1385958,2017-03-29 15:59:17
2551318,2017-03-29 15:59:26
3194023,2017-03-29 15:59:31
6904394,2017-03-29 15:59:37
4314788,2017-03-29 15:59:48
9527588,2017-03-29 15:59:48
9275390,2017-03-29 15:59:51
6904394,2017-03-29 16:00:13
844162,2017-03-29 16:00:18
3826012,2017-03-29 16:00:19
1411830,2017-03-29 16:00:21
5555638,2017-03-29 16:00:22
6587813,2017-03-29 16:00:22
8297953,2017-03-29 16:00:23
4340004,2017-03-29 16:00:29
3390482,2017-03-29 16:00:43
7221996,2017-03-29 16:00:49
7221996,2017-03-29 16:00:55
4374194,2017-03-29 16:01:02
790948,2017-03-29 16:01:13
4521968,2017-03-29 16:01:17
4340004,2017-03-29 16:01:23
4894618,2017-03-29 16:01:28
9410580,2017-03-29 16:01:43
6704728,2017-03-29 16:01:43
7796867,2017-03-29 16:01:45
7694631,2017-03-29 16:01:58
3959657,2017-03-29 16:02:00
1368930,2017-03-29 16:02:01
4499048,2017-03-29 16:02:12
3703282,2017-03-29 16:02:20
5871387,2017-03-29 16:02:25
8543146,2017-03-29 16:02:25
2161378,2017-03-29 16:02:32
1741632,2017-03-29 16:02:46
9126731,2017-03-29 16:02:49
8353250,2017-03-29 16:02:51
8412822,2017-03-29 16:02:54
435340,2017-03-29 16:02:59
8009242,2017-03-29 16:03:04
4772230,2017-03-29 16:03:09
4340004,2017-03-29 16:03:12
2788033,2017-03-29 16:03:16
9126731,2017-03-29 16:03:28
1879066,2017-03-29 16:03:31
1741632,2017-03-29 16:03:37
3729033,2017-03-29 16:03:37
1411830,2017-03-29 16:03:39
6579097,2017-03-29 16:03:54
5921317,2017-03-29 16:04:03
7339653,2017-03-29 16:04:35
9126731,2017-03-29 16:04:41
5134688,2017-03-29 16:04:44
4278286,2017-03-29 16:04:48
5716726,2017-03-29 16:04:53
3854980,2017-03-29 16:04:58
1739898,2017-03-29 16:05:03
3729033,2017-03-29 16:05:03
5002400,2017-03-29 16:05:07
2062588,2017-03-29 16:05:11
2551318,2017-03-29 16:05:18
8543146,2017-03-29 16:05:39
2692109,2017-03-29 16:05:46
1741632,2017-03-29 16:05:46
6822204,2017-03-29 16:05:54
3201142,2017-03-29 16:05:56
9173716,2017-03-29 16:06:14
4255823,2017-03-29 16:06:16
1879066,2017-03-29 16:06:17
7626144,2017-03-29 16:06:20
1741632,2017-03-29 16:06:20
8629781,2017-03-29 16:06:35
6822204,2017-03-29 16:06:37
8027229,2017-03-29 16:06:47
5689127,2017-03-29 16:06:49
1741632,2017-03-29 16:06:56
2451760,2017-03-29 16:06:56
1741632,2017-03-29 16:06:57
1741632,2017-03-29 16:07:00
1368930,2017-03-29 16:07:02
2180863,2017-03-29 16:07:17
5951822,2017-03-29 16:07:30
2451760,2017-03-29 16:07:36
8027229,2017-03-29 16:07:38
1368930,2017-03-29 16:07:43
3607167,2017-03-29 16:07:51
8750010,2017-03-29 16:07:55
2451760,2017-03-29 16:07:58
5263915,2017-03-29 16:08:00
3798877,2017-03-29 16:08:01
6641923,2017-03-29 16:08:03
3678586,2017-03-29 16:08:04
1714427,2017-03-29 16:08:06
9726273,2017-03-29 16:08:08
4165591,2017-03-29 16:08:12
4059442,2017-03-29 16:08:19
6425263,2017-03-29 16:08:26
1460992,2017-03-29 16:08:40
6578585,2017-03-29 16:08:46
4365860,2017-03-29 16:08:56
8573969,2017-03-29 16:09:05
9862733,2017-03-29 16:09:07
9620970,2017-03-29 16:09:14
4793839,2017-03-29 16:09:17
8638159,2017-03-29 16:09:31
5497712,2017-03-29 16:09:36
993682,2017-03-29 16:09:43
4676691,2017-03-29 16:09:51
3910459,2017-03-29 16:09:51
4598472,2017-03-29 16:09:58
8638159,2017-03-29 16:10:04
8210226,2017-03-29 16:10:12
578755,2017-03-29 16:10:18
9316714,2017-03-29 16:10:19
6080879,2017-03-29 16:10:33
5842296,2017-03-29 16:10:47
9862733,2017-03-29 16:10:51
8482024,2017-03-29 16:10:52
7522557,2017-03-29 16:11:00
8388393,2017-03-29 16:11:02
9217428,2017-03-29 16:11:03
5107674,2017-03-29 16:11:07
9868939,2017-03-29 16:11:15
7094844,2017-03-29 16:11:17
9862733,2017-03-29 16:11:18
739806,2017-03-29 16:11:24
7541738,2017-03-29 16:11:29
2556258,2017-03-29 16:11:45
8620086,2017-03-29 16:11:57
1368930,2017-03-29 16:11:58
1368930,2017-03-29 16:12:09
7422809,2017-03-29 16:12:16
4104089,2017-03-29 16:12:18
9615383,2017-03-29 16:12:20
2180863,2017-03-29 16:12:20
3178316,2017-03-29 16:12:28
3459625,2017-03-29 16:12:28
416724,2017-03-29 16:12:33
1787893,2017-03-29 16:12:42
416724,2017-03-29 16:12:48
6180642,2017-03-29 16:12:50
7335405,2017-03-29 16:12:54
8027229,2017-03-29 16:12:57
416724,2017-03-29 16:13:00
1168106,2017-03-29 16:13:06
9846441,2017-03-29 16:13:09
416724,2017-03-29 16:13:17
7208864,2017-03-29 16:13:18
7335405,2017-03-29 16:13:30
