client_id,date_time,clnt_tenure_mnth,clnt_age
5844624,2017-04-14 17:06:52,264.0,72.5
7142928,2017-04-17 19:48:09,264.0,56.5
5140682,2017-04-02 18:46:50,264.0,61.5
9837394,2017-04-14 13:31:35,264.0,50.0
5140682,2017-04-02 18:47:42,264.0,61.5
3205362,2017-04-06 11:27:30,264.0,54.0
5200424,2017-03-29 21:16:38,264.0,53.5
9790646,2017-03-25 17:50:14,264.0,66.0
9790646,2017-03-25 17:42:39,264.0,66.0
8602447,2017-03-29 12:28:01,264.0,46.5
8602447,2017-03-29 11:14:32,264.0,46.5
5572179,2017-04-06 09:48:59,264.0,68.5
5140682,2017-04-02 18:50:35,264.0,61.5
8316253,2017-04-25 22:45:52,264.0,49.0
5844624,2017-04-14 17:11:07,264.0,72.5
4177888,2017-04-14 13:42:19,264.0,90.5
1654737,2017-04-13 11:40:46,264.0,62.5
5844624,2017-04-14 17:19:51,264.0,72.5
9165808,2017-04-28 11:44:59,264.0,58.5
9461714,2017-04-05 11:20:45,264.0,33.5
863704,2017-04-05 11:27:38,264.0,53.0
9790646,2017-03-25 17:39:52,264.0,66.0
4461444,2017-04-05 22:04:01,264.0,38.5
7210729,2017-04-08 19:50:24,264.0,48.5
9165808,2017-04-28 11:44:59,264.0,58.5
1752209,2017-04-12 13:24:59,264.0,47.5
7707422,2017-04-05 17:10:29,264.0,44.5
7300229,2017-03-29 11:26:30,264.0,71.0
8776424,2017-04-02 14:04:46,264.0,59.5
8776424,2017-04-02 14:04:58,264.0,59.5
2071279,2017-04-23 07:13:38,264.0,47.0
2712803,2017-04-12 15:48:28,264.0,77.5
2071279,2017-04-23 07:14:45,264.0,47.0
2071279,2017-04-23 07:14:52,264.0,47.0
6203943,2017-04-12 18:40:47,264.0,77.5
4597628,2017-04-01 11:42:42,264.0,61.5
3484121,2017-03-29 16:23:41,264.0,74.0
4090794,2017-04-18 14:26:56,264.0,43.5
8519145,2017-04-12 12:03:58,264.0,58.0
2071279,2017-04-23 07:15:20,264.0,47.0
8519145,2017-04-12 12:04:07,264.0,58.0
4090794,2017-04-18 14:30:40,264.0,43.5
4090794,2017-04-18 14:31:06,264.0,43.5
4090794,2017-04-18 14:32:40,264.0,43.5
6706209,2017-03-31 12:36:07,264.0,50.5
7707422,2017-04-05 17:03:07,264.0,44.5
9771196,2017-04-06 18:59:42,264.0,78.0
9997114,2017-04-14 20:16:33,264.0,44.5
370201,2017-03-29 22:58:17,264.0,47.5
6692969,2017-04-16 14:27:57,264.0,65.0
8785403,2017-04-12 12:03:19,264.0,72.5
4177888,2017-04-02 11:37:39,264.0,90.5
2766340,2017-04-06 09:19:15,264.0,55.5
3509130,2017-04-12 18:19:24,264.0,53.5
743676,2017-04-23 01:15:55,264.0,42.0
743676,2017-04-23 01:29:44,264.0,42.0
7707422,2017-04-05 17:09:30,264.0,44.5
2991219,2017-03-29 22:31:55,264.0,57.5
7707422,2017-04-05 17:12:39,264.0,44.5
9790646,2017-03-25 17:52:48,264.0,66.0
3527685,2017-04-02 13:19:41,264.0,59.5
5098477,2017-04-06 09:12:53,264.0,64.5
8776424,2017-04-02 13:43:19,264.0,59.5
9661933,2017-03-29 18:28:59,264.0,60.5
8776424,2017-04-02 13:44:15,264.0,59.5
7707422,2017-04-05 17:05:46,264.0,44.5
3290069,2017-04-12 17:54:23,264.0,50.5
3290069,2017-04-12 18:00:39,264.0,50.5
7702085,2017-04-05 13:37:01,264.0,40.5
743676,2017-04-09 02:45:00,264.0,42.0
8519145,2017-04-12 12:01:50,264.0,58.0
3996598,2017-04-12 18:10:05,264.0,50.0
3996598,2017-04-12 18:10:43,264.0,50.0
3509130,2017-04-12 18:15:56,264.0,53.5
8519145,2017-04-12 12:02:39,264.0,58.0
8519145,2017-04-12 12:04:09,264.0,58.0
8219471,2017-03-22 18:28:14,264.0,67.5
8685358,2017-04-03 09:38:22,264.0,36.5
4886533,2017-04-05 19:49:54,264.0,61.5
8341199,2017-04-12 14:28:48,264.0,67.5
1932898,2017-03-29 11:09:38,264.0,51.5
409697,2017-04-13 13:06:40,264.0,72.0
409697,2017-04-13 13:06:07,264.0,72.0
6706209,2017-03-31 12:18:32,264.0,50.5
409697,2017-04-13 13:01:29,264.0,72.0
6493005,2017-04-12 21:50:40,264.0,45.5
6493005,2017-04-12 21:53:01,264.0,45.5
6493005,2017-04-12 21:53:21,264.0,45.5
7240096,2017-04-02 08:53:20,264.0,72.0
7240096,2017-04-02 08:46:24,264.0,72.0
6706209,2017-03-31 12:17:36,264.0,50.5
2829019,2017-04-06 10:05:03,264.0,45.0
3910038,2017-04-13 12:45:16,264.0,29.5
9970320,2017-03-30 06:24:10,264.0,44.0
5200424,2017-03-23 10:34:29,264.0,53.5
9970320,2017-03-30 06:22:34,264.0,44.0
2017198,2017-04-02 08:13:46,264.0,47.0
9052282,2017-04-05 18:53:34,264.0,57.5
9112616,2017-04-02 16:35:43,264.0,42.0
9837394,2017-04-08 21:19:32,264.0,50.0
9790646,2017-03-25 17:52:15,264.0,66.0
8341199,2017-04-12 14:29:10,264.0,67.5
9165808,2017-04-14 16:02:21,264.0,58.5
8776424,2017-03-30 14:12:48,264.0,59.5
2983073,2017-04-22 22:23:33,264.0,45.0
9661933,2017-04-02 10:47:17,264.0,60.5
5303546,2017-04-02 14:52:05,264.0,81.5
9790646,2017-03-25 17:52:32,264.0,66.0
3713433,2017-04-12 14:58:34,264.0,19.5
1991503,2017-03-29 23:15:37,264.0,18.5
8219471,2017-03-22 18:30:29,264.0,67.5
4597628,2017-03-31 17:00:10,264.0,61.5
8519145,2017-04-12 12:10:02,264.0,58.0
6833535,2017-03-29 11:04:02,264.0,35.0
1994895,2017-04-05 13:41:25,264.0,57.5
9566295,2017-04-06 08:48:08,264.0,47.0
1646596,2017-04-07 06:04:05,264.0,50.5
6746182,2017-03-30 10:10:36,264.0,67.0
3560316,2017-04-12 20:45:22,264.0,48.5
9566295,2017-04-06 08:46:06,264.0,47.0
8233920,2017-04-09 09:13:44,264.0,49.0
6011987,2017-04-12 12:16:03,264.0,46.5
5815555,2017-04-26 21:35:31,264.0,27.5
9790646,2017-03-25 17:52:22,264.0,66.0
7994903,2017-03-29 12:37:21,264.0,60.5
6493005,2017-04-12 21:51:16,264.0,45.5
5931150,2017-03-15 18:08:56,264.0,42.5
8116580,2017-04-12 09:20:51,264.0,44.5
9837394,2017-04-20 09:07:43,264.0,50.0
4525754,2017-04-09 17:41:56,264.0,47.5
70576,2017-04-10 21:41:32,264.0,43.0
2142377,2017-04-16 09:08:23,264.0,60.0
70576,2017-04-10 21:33:01,264.0,43.0
6307446,2017-04-04 11:38:49,264.0,69.5
2142377,2017-04-16 09:08:39,264.0,60.0
70576,2017-04-10 21:31:11,264.0,43.0
2479077,2017-03-29 14:10:00,264.0,69.5
8098867,2017-04-09 14:51:19,264.0,17.0
7192445,2017-04-16 20:28:27,264.0,65.5
4839177,2017-04-03 11:45:50,264.0,69.5
4525754,2017-04-09 17:36:55,264.0,47.5
1272739,2017-04-06 00:24:29,264.0,66.5
2049570,2017-04-07 13:50:18,264.0,42.5
5931150,2017-04-08 11:04:38,264.0,42.5
9208000,2017-04-10 22:08:40,264.0,58.0
7782184,2017-03-29 15:23:08,264.0,57.5
9718332,2017-04-04 22:17:48,264.0,54.0
2329513,2017-04-07 15:11:44,264.0,50.0
1608489,2017-04-24 08:10:20,264.0,61.5
5303546,2017-04-16 23:04:23,264.0,81.5
7215328,2017-04-12 10:03:13,264.0,49.5
7526197,2017-03-29 15:03:51,264.0,69.5
7215328,2017-04-12 10:04:47,264.0,49.5
4177888,2017-03-23 11:44:58,264.0,90.5
2329513,2017-04-07 15:12:46,264.0,50.0
9964234,2017-04-05 12:21:49,264.0,54.0
2329513,2017-04-07 15:13:09,264.0,50.0
3478523,2017-04-20 12:12:17,264.0,47.5
9292116,2017-04-05 20:46:51,264.0,24.0
2944846,2017-04-25 10:53:32,264.0,31.0
1867217,2017-04-05 20:40:57,264.0,47.5
2979170,2017-03-30 15:32:53,264.0,72.5
7727044,2017-04-20 16:11:45,264.0,67.5
7727044,2017-04-20 16:09:21,264.0,67.5
4384472,2017-04-15 15:33:00,264.0,24.5
8920272,2017-03-29 14:21:23,264.0,63.5
9790646,2017-04-10 18:50:43,264.0,66.0
9790646,2017-04-10 18:50:38,264.0,66.0
9790646,2017-04-10 18:50:25,264.0,66.0
9790646,2017-04-10 18:50:07,264.0,66.0
9790646,2017-04-10 18:49:26,264.0,66.0
9790646,2017-04-10 18:46:49,264.0,66.0
9790646,2017-04-10 18:45:42,264.0,66.0
9790646,2017-04-10 18:50:50,264.0,66.0
1272739,2017-04-06 00:17:34,264.0,66.5
4525754,2017-04-09 17:37:18,264.0,47.5
1867217,2017-04-05 20:40:09,264.0,47.5
9568143,2017-03-29 15:15:34,264.0,32.5
8920272,2017-03-29 14:20:52,264.0,63.5
5572179,2017-04-12 11:05:14,264.0,68.5
9790646,2017-04-10 18:50:46,264.0,66.0
9790646,2017-04-10 18:51:05,264.0,66.0
5116196,2017-04-15 17:48:55,264.0,71.5
2374139,2017-04-04 08:13:29,264.0,68.5
9292116,2017-04-05 20:46:59,264.0,24.0
5810358,2017-04-07 16:21:49,264.0,59.5
7727044,2017-04-20 16:07:36,264.0,67.5
7727044,2017-04-20 16:06:23,264.0,67.5
2142377,2017-04-16 09:08:46,264.0,60.0
2979170,2017-03-30 11:39:26,264.0,72.5
2374139,2017-04-04 08:15:35,264.0,68.5
4525754,2017-04-09 17:38:53,264.0,47.5
9964234,2017-04-05 12:26:47,264.0,54.0
4525754,2017-04-09 17:40:11,264.0,47.5
9736081,2017-03-29 13:02:26,264.0,45.5
2374139,2017-03-29 13:19:05,264.0,68.5
1867217,2017-04-05 20:39:48,264.0,47.5
7993172,2017-04-05 11:38:30,264.0,51.5
6184725,2017-04-11 13:03:45,264.0,65.5
9292116,2017-04-05 20:35:40,264.0,24.0
6184725,2017-04-11 10:06:40,264.0,65.5
6184725,2017-04-11 10:04:34,264.0,65.5
2735156,2017-03-29 15:00:25,264.0,41.5
8341199,2017-03-29 14:49:21,264.0,67.5
4831293,2017-04-07 17:38:31,264.0,61.5
5140682,2017-04-03 19:30:47,264.0,61.5
9964234,2017-04-05 12:18:57,264.0,54.0
4831293,2017-04-07 17:37:16,264.0,61.5
4831293,2017-04-07 17:33:13,264.0,61.5
8776424,2017-04-03 11:14:49,264.0,59.5
5637695,2017-04-15 16:00:48,264.0,58.5
4486220,2017-04-05 12:11:52,264.0,20.5
6184725,2017-04-11 10:03:14,264.0,65.5
897243,2017-04-21 14:08:21,264.0,53.5
897243,2017-04-21 14:07:31,264.0,53.5
897243,2017-04-21 14:06:00,264.0,53.5
897243,2017-04-21 14:03:17,264.0,53.5
897243,2017-04-21 14:02:14,264.0,53.5
6746182,2017-04-03 13:48:50,264.0,67.0
70576,2017-04-22 14:56:41,264.0,43.0
6184725,2017-04-11 12:43:06,264.0,65.5
7802782,2017-04-20 09:51:52,264.0,49.0
1391264,2017-04-03 19:47:54,264.0,22.5
6586093,2017-04-25 15:09:45,264.0,53.5
5178522,2017-04-20 10:08:57,264.0,69.5
4177888,2017-04-10 11:55:36,264.0,90.5
7782184,2017-04-03 19:42:49,264.0,57.5
6592338,2017-04-05 21:09:24,264.0,56.0
4177888,2017-04-11 11:34:48,264.0,90.5
70576,2017-04-22 15:02:48,264.0,43.0
2985233,2017-04-11 10:23:24,264.0,72.0
8116580,2017-04-10 11:58:28,264.0,44.5
8116580,2017-04-10 12:00:03,264.0,44.5
2142377,2017-04-16 09:08:10,264.0,60.0
5244658,2017-04-03 20:43:22,264.0,25.5
5244658,2017-04-03 20:45:51,264.0,25.5
6746182,2017-04-03 13:41:52,264.0,67.0
2985233,2017-04-11 10:24:19,264.0,72.0
9292116,2017-04-05 20:46:09,264.0,24.0
8920272,2017-03-29 14:19:58,264.0,63.5
2142377,2017-04-16 09:03:29,264.0,60.0
9964234,2017-04-05 12:18:16,264.0,54.0
9292116,2017-04-05 20:42:26,264.0,24.0
1781226,2017-03-29 11:13:40,263.0,56.5
6409037,2017-04-11 18:11:45,263.0,55.5
7479616,2017-04-18 18:27:02,263.0,58.5
6772324,2017-04-14 14:31:52,263.0,59.0
7956919,2017-04-05 11:35:53,263.0,48.5
1660205,2017-04-25 11:01:48,263.0,79.0
6409037,2017-04-11 18:12:27,263.0,55.5
5282520,2017-04-06 16:44:17,263.0,42.0
6717584,2017-04-07 08:58:45,263.0,51.5
4876243,2017-03-31 14:08:15,263.0,57.5
1498073,2017-04-10 12:04:03,263.0,53.5
7254866,2017-04-12 12:53:51,263.0,53.5
8538655,2017-04-06 10:53:22,263.0,68.0
9142978,2017-04-17 12:36:24,263.0,52.0
8342878,2017-04-23 17:20:24,263.0,72.0
6772324,2017-04-14 14:29:07,263.0,59.0
7645179,2017-04-19 11:19:04,263.0,60.0
8642933,2017-03-29 13:49:49,263.0,56.5
5695310,2017-04-22 14:29:59,263.0,43.5
8134452,2017-03-31 07:50:31,263.0,58.0
5237394,2017-04-15 19:31:21,263.0,57.0
5695310,2017-04-22 14:31:31,263.0,43.5
2579363,2017-04-05 07:33:50,263.0,57.0
8665369,2017-04-09 10:25:50,263.0,65.5
5038431,2017-04-02 20:06:29,263.0,45.0
316689,2017-04-23 17:51:48,263.0,63.5
6048335,2017-04-13 10:29:02,263.0,71.0
3574622,2017-04-25 11:07:13,263.0,75.0
6519697,2017-03-29 14:00:19,263.0,65.0
846552,2017-04-12 12:18:16,263.0,41.5
2980960,2017-04-08 14:13:09,263.0,60.0
3642308,2017-04-16 10:17:56,263.0,50.5
1852350,2017-04-24 17:17:46,263.0,40.0
1852350,2017-04-24 17:17:20,263.0,40.0
3417498,2017-04-09 19:25:58,263.0,57.0
6423817,2017-04-17 11:42:55,263.0,61.5
3642308,2017-04-16 10:15:51,263.0,50.5
4288601,2017-04-20 15:22:38,263.0,67.0
3642308,2017-04-16 10:15:44,263.0,50.5
1682141,2017-03-29 19:57:39,263.0,50.5
7539930,2017-04-12 13:00:36,263.0,53.5
5282520,2017-04-06 16:48:39,263.0,42.0
5282520,2017-04-06 16:48:17,263.0,42.0
9995084,2017-04-05 06:46:25,263.0,68.5
5980494,2017-04-06 16:47:46,263.0,46.5
9995084,2017-04-05 06:45:48,263.0,68.5
6048335,2017-04-13 10:25:18,263.0,71.0
9496081,2017-04-27 05:22:20,263.0,61.5
9496081,2017-04-27 05:22:45,263.0,61.5
9496081,2017-04-27 05:22:58,263.0,61.5
9496081,2017-04-27 05:23:19,263.0,61.5
1384362,2017-04-21 07:28:29,263.0,60.0
6409037,2017-04-11 18:10:57,263.0,55.5
824914,2017-04-14 16:45:50,263.0,26.5
8538655,2017-04-09 10:48:39,263.0,68.0
8342878,2017-04-23 17:20:03,263.0,72.0
4723954,2017-04-07 12:59:48,263.0,61.5
5922530,2017-04-05 11:15:09,263.0,22.5
8598364,2017-04-10 15:19:55,263.0,21.5
8406619,2017-04-06 10:39:01,263.0,74.5
1486560,2017-04-24 15:37:41,263.0,28.5
8267883,2017-04-14 10:55:29,263.0,52.5
6519697,2017-03-29 13:58:00,263.0,65.0
1049315,2017-03-26 12:42:51,263.0,47.5
6367253,2017-04-14 16:54:36,263.0,51.5
4010022,2017-04-05 11:11:31,263.0,44.5
858693,2017-04-17 16:59:41,263.0,49.5
600386,2017-04-24 14:54:48,263.0,67.5
4388078,2017-04-05 12:20:46,263.0,46.5
8110064,2017-04-01 16:18:19,263.0,57.5
2980960,2017-04-08 14:11:23,263.0,60.0
4723954,2017-04-07 13:04:51,263.0,61.5
2661372,2017-04-28 12:21:49,263.0,37.5
8342878,2017-04-23 17:21:21,263.0,72.0
629259,2017-04-05 16:03:05,263.0,74.5
8598364,2017-04-10 15:18:04,263.0,21.5
8538655,2017-04-06 10:53:06,263.0,68.0
3625569,2017-04-06 15:34:25,263.0,66.5
5264378,2017-04-06 09:54:07,263.0,70.5
1462983,2017-04-20 17:45:29,263.0,73.5
1462983,2017-04-20 17:45:59,263.0,73.5
2910199,2017-04-27 11:17:54,263.0,64.0
2661372,2017-04-28 12:21:49,263.0,37.5
8579358,2017-04-05 11:21:47,263.0,56.5
3380167,2017-04-04 09:54:34,263.0,50.5
4434932,2017-03-29 20:45:18,263.0,25.0
3642308,2017-04-13 05:37:10,263.0,50.5
8538655,2017-04-06 10:40:13,263.0,68.0
3642308,2017-04-13 05:36:54,263.0,50.5
302083,2017-04-06 08:13:17,263.0,55.5
5588796,2017-04-08 11:15:28,263.0,63.5
2840610,2017-04-05 12:26:42,263.0,47.5
2183699,2017-03-29 11:03:40,263.0,45.5
8032931,2017-03-30 12:57:23,263.0,64.5
2910199,2017-04-09 10:54:32,263.0,64.0
191574,2017-03-29 11:31:21,263.0,53.0
7490311,2017-04-01 15:19:04,263.0,59.5
8538655,2017-04-06 10:52:12,263.0,68.0
5237394,2017-04-15 19:32:43,263.0,57.0
5237394,2017-04-15 19:36:21,263.0,57.0
384077,2017-04-09 10:45:12,263.0,59.0
3642308,2017-04-16 10:10:09,263.0,50.5
3587894,2017-03-29 14:12:42,263.0,66.5
7645179,2017-04-19 11:10:33,263.0,60.0
6068180,2017-04-19 11:10:28,263.0,42.5
3642308,2017-04-16 10:10:02,263.0,50.5
7645179,2017-04-19 11:10:14,263.0,60.0
6068180,2017-04-19 11:09:36,263.0,42.5
5237394,2017-04-15 19:36:50,263.0,57.0
3642308,2017-04-13 05:31:39,263.0,50.5
3642308,2017-04-13 05:31:53,263.0,50.5
3417498,2017-04-20 23:25:04,263.0,57.0
4004950,2017-04-06 16:10:29,263.0,58.5
8509354,2017-03-30 07:59:37,263.0,68.5
7960718,2017-04-02 15:22:59,263.0,66.5
6048335,2017-04-13 10:17:58,263.0,71.0
3564156,2017-04-30 23:59:16,263.0,53.0
7645179,2017-04-19 11:28:11,263.0,60.0
1486560,2017-04-06 21:15:28,263.0,28.5
1162541,2017-04-08 23:29:21,263.0,43.5
1162541,2017-04-08 23:33:09,263.0,43.5
4672906,2017-04-05 12:38:56,263.0,68.5
1994073,2017-04-03 21:48:03,263.0,55.5
1794555,2017-04-11 13:29:10,263.0,64.5
6292865,2017-04-14 21:05:42,263.0,82.0
6970791,2017-03-28 18:54:07,263.0,74.0
8084297,2017-03-30 09:59:27,263.0,68.5
1781226,2017-03-29 11:44:05,263.0,56.5
1852087,2017-03-30 11:15:18,263.0,52.5
5166824,2017-04-06 21:42:55,263.0,56.5
5166824,2017-04-06 21:43:30,263.0,56.5
5166824,2017-04-06 21:48:45,263.0,56.5
302083,2017-04-05 09:21:45,263.0,55.5
5166824,2017-04-06 21:49:32,263.0,56.5
2399201,2017-04-07 07:24:49,263.0,69.5
1794555,2017-04-11 13:31:05,263.0,64.5
7779111,2017-03-29 18:39:03,263.0,72.5
7745674,2017-04-19 14:27:13,263.0,51.5
6292865,2017-04-14 21:00:54,263.0,82.0
1211523,2017-04-20 12:22:45,263.0,57.5
5695310,2017-04-08 22:59:07,263.0,43.5
5096776,2017-03-29 11:21:35,263.0,71.0
3161390,2017-04-05 14:57:05,263.0,48.5
2125871,2017-03-29 12:09:59,263.0,46.5
3161390,2017-04-05 14:55:40,263.0,48.5
8848816,2017-03-29 12:52:46,263.0,63.5
2083525,2017-03-29 18:48:20,263.0,71.5
3130107,2017-04-05 11:50:10,263.0,61.5
5237394,2017-04-06 01:04:53,263.0,57.0
1162541,2017-04-08 23:27:47,263.0,43.5
1852087,2017-03-30 11:14:41,263.0,52.5
302083,2017-04-07 15:10:59,263.0,55.5
302083,2017-04-07 15:10:23,263.0,55.5
5237394,2017-04-06 01:23:17,263.0,57.0
5166824,2017-04-06 21:52:45,263.0,56.5
5166824,2017-04-06 21:52:53,263.0,56.5
7645179,2017-04-19 11:28:36,263.0,60.0
7531959,2017-04-22 21:42:22,263.0,65.0
8097138,2017-04-11 12:18:02,263.0,26.0
8097138,2017-04-11 12:17:18,263.0,26.0
5096776,2017-04-12 15:47:31,263.0,71.0
5096776,2017-04-12 15:47:03,263.0,71.0
1852087,2017-03-30 11:17:02,263.0,52.5
5096776,2017-04-12 15:46:27,263.0,71.0
5096776,2017-04-12 15:44:06,263.0,71.0
4899665,2017-03-29 12:35:46,263.0,57.5
5166824,2017-04-06 21:55:35,263.0,56.5
6316983,2017-04-19 13:32:27,263.0,46.5
5163143,2017-03-29 11:24:28,263.0,18.5
398829,2017-04-05 12:43:28,263.0,43.0
302083,2017-04-05 09:11:39,263.0,55.5
4994001,2017-04-22 22:19:06,263.0,35.5
7439988,2017-04-05 11:50:39,263.0,61.5
302083,2017-04-05 09:14:01,263.0,55.5
8097138,2017-04-11 12:18:56,263.0,26.0
8097138,2017-04-11 12:19:56,263.0,26.0
3642308,2017-04-02 14:12:05,263.0,50.5
3642308,2017-04-02 14:11:47,263.0,50.5
5166824,2017-04-06 21:55:38,263.0,56.5
9437000,2017-04-08 10:39:58,263.0,42.0
4672906,2017-04-05 12:40:51,263.0,68.5
3642308,2017-04-02 13:51:45,263.0,50.5
9989306,2017-04-05 21:35:05,263.0,59.5
9942856,2017-03-30 20:35:02,263.0,67.5
2378550,2017-04-06 22:36:13,263.0,39.0
319786,2017-04-09 18:09:05,263.0,47.0
1643154,2017-04-05 11:46:41,263.0,40.5
3642308,2017-04-02 14:04:52,263.0,50.5
3642308,2017-04-02 14:05:04,263.0,50.5
1497297,2017-03-16 10:48:35,263.0,87.0
3642308,2017-04-02 14:10:19,263.0,50.5
3642308,2017-04-02 14:10:27,263.0,50.5
4664271,2017-04-12 14:32:31,263.0,66.0
8848816,2017-04-21 17:20:33,263.0,63.5
3161390,2017-04-05 14:57:51,263.0,48.5
629259,2017-04-05 14:58:47,263.0,74.5
1775032,2017-03-29 11:27:52,263.0,26.5
858693,2017-04-06 00:18:00,263.0,49.5
2020148,2017-03-29 13:48:26,263.0,50.5
4388078,2017-04-05 12:33:35,263.0,46.5
8342878,2017-04-21 16:46:50,263.0,72.0
4672906,2017-04-05 12:34:07,263.0,68.5
5584405,2017-04-02 10:21:40,263.0,18.5
3161390,2017-04-09 09:38:12,263.0,48.5
8409958,2017-04-25 09:58:08,263.0,28.0
3595833,2017-04-06 11:00:42,263.0,44.0
6649939,2017-04-22 11:15:45,263.0,52.0
6649939,2017-04-22 11:16:37,263.0,52.0
3658729,2017-04-16 22:02:46,263.0,66.0
1589206,2017-04-28 13:52:08,263.0,54.5
1589206,2017-04-28 13:52:08,263.0,54.5
3549403,2017-04-07 13:27:11,263.0,52.5
3549403,2017-04-07 13:28:11,263.0,52.5
4004950,2017-04-06 17:35:35,263.0,58.5
6808836,2017-04-02 09:43:28,263.0,57.5
7539930,2017-04-12 13:16:55,263.0,53.5
3417498,2017-04-02 18:52:04,263.0,57.0
7645179,2017-04-19 11:28:53,263.0,60.0
3642308,2017-04-16 10:18:01,263.0,50.5
1049315,2017-03-23 09:22:41,263.0,47.5
3380167,2017-04-04 09:50:05,263.0,50.5
6426566,2017-03-29 11:07:44,263.0,23.5
3380167,2017-04-04 09:47:00,263.0,50.5
4876243,2017-03-31 14:14:52,263.0,57.5
998471,2017-04-07 13:21:13,263.0,34.5
7539930,2017-04-12 13:11:49,263.0,53.5
8342878,2017-04-21 16:38:49,263.0,72.0
848198,2017-04-11 17:12:59,263.0,42.0
2993768,2017-04-10 18:36:48,263.0,69.5
3417498,2017-04-02 18:52:36,263.0,57.0
7254866,2017-04-14 11:22:55,263.0,53.5
5785124,2017-04-05 21:18:10,263.0,69.5
3658729,2017-04-16 22:01:53,263.0,66.0
4972552,2017-04-10 20:00:16,263.0,49.5
8090131,2017-04-05 11:08:58,263.0,82.0
9995084,2017-04-04 00:22:44,263.0,68.5
8213966,2017-04-12 13:41:22,263.0,62.0
7487230,2017-03-29 17:31:52,263.0,29.0
6717584,2017-03-29 15:06:29,263.0,51.5
629259,2017-04-12 13:41:37,263.0,74.5
5405835,2017-04-08 11:04:23,263.0,71.0
1497297,2017-03-15 15:26:04,263.0,87.0
4080806,2017-03-29 14:31:48,263.0,27.0
5680002,2017-04-14 11:56:03,263.0,64.5
4080806,2017-03-29 14:32:22,263.0,27.0
1086048,2017-03-31 09:11:46,263.0,49.5
1589206,2017-04-07 15:32:41,263.0,54.5
1908158,2017-04-10 22:28:57,263.0,66.5
2149281,2017-03-23 09:41:50,263.0,59.5
4080806,2017-03-29 14:34:05,263.0,27.0
1497297,2017-03-15 15:28:48,263.0,87.0
629259,2017-04-12 13:41:01,263.0,74.5
302083,2017-04-05 09:25:46,263.0,55.5
6649939,2017-04-22 11:16:46,263.0,52.0
7953995,2017-03-29 12:32:57,263.0,22.5
2454994,2017-04-06 08:28:43,263.0,70.0
7940251,2017-03-29 17:26:38,263.0,20.0
9150604,2017-03-30 07:04:38,263.0,53.5
7940251,2017-03-29 17:27:10,263.0,20.0
1049315,2017-03-23 09:26:48,263.0,47.5
8213966,2017-04-12 13:30:24,263.0,62.0
3625569,2017-04-19 15:05:50,263.0,66.5
629259,2017-04-12 13:30:37,263.0,74.5
302069,2017-03-30 11:11:13,263.0,82.5
5405835,2017-04-08 11:07:10,263.0,71.0
8213966,2017-04-12 13:33:08,263.0,62.0
5680002,2017-04-14 11:48:37,263.0,64.5
8213966,2017-04-12 13:38:07,263.0,62.0
4143163,2017-04-23 15:48:39,263.0,32.0
4288601,2017-04-22 20:10:08,263.0,67.0
6525417,2017-04-12 13:21:37,263.0,62.5
457784,2017-03-29 14:57:21,263.0,75.0
4162195,2017-04-07 10:41:04,263.0,45.5
2067466,2017-04-05 13:35:11,263.0,67.0
9862733,2017-03-29 16:10:51,263.0,46.5
887550,2017-04-07 12:14:49,263.0,43.5
4143163,2017-04-23 15:46:44,263.0,32.0
2067466,2017-04-05 13:29:20,263.0,67.0
8298017,2017-04-06 12:36:51,263.0,56.0
4279133,2017-03-29 15:44:59,263.0,68.0
869520,2017-04-04 16:59:05,263.0,65.5
5038038,2017-03-19 09:52:42,263.0,53.5
8569688,2017-04-12 11:44:50,263.0,52.5
5621845,2017-04-16 23:27:13,263.0,45.0
1794555,2017-04-07 10:24:26,263.0,64.5
3549403,2017-04-18 00:41:20,263.0,52.5
8032931,2017-03-30 12:52:56,263.0,64.5
846552,2017-03-29 11:55:56,263.0,41.5
4053808,2017-04-05 12:01:56,263.0,57.5
9921682,2017-04-05 17:22:54,263.0,51.5
3574622,2017-03-26 23:04:59,263.0,75.0
5576145,2017-04-17 13:40:49,263.0,59.5
4514205,2017-04-19 18:19:26,263.0,78.0
7779111,2017-04-03 10:34:13,263.0,72.5
5588796,2017-04-08 11:35:51,263.0,63.5
7254866,2017-03-29 13:43:23,263.0,53.5
1660205,2017-04-24 12:01:27,263.0,79.0
7645179,2017-04-04 20:40:28,263.0,60.0
3658729,2017-04-04 15:49:45,263.0,66.0
9995084,2017-03-29 23:28:40,263.0,68.5
1908158,2017-04-07 19:04:12,263.0,66.5
5166824,2017-04-05 10:07:56,263.0,56.5
869520,2017-04-04 16:35:21,263.0,65.5
2387459,2017-04-08 00:16:43,263.0,57.5
4988242,2017-04-05 11:19:59,263.0,32.5
8647962,2017-04-05 09:54:19,263.0,52.5
5588796,2017-04-08 11:28:30,263.0,63.5
4822242,2017-04-05 18:05:09,263.0,58.5
3549403,2017-04-09 16:11:19,263.0,52.5
3130107,2017-04-13 14:20:28,263.0,61.5
6367253,2017-04-14 16:31:58,263.0,51.5
8653836,2017-04-30 23:19:43,263.0,46.5
2067466,2017-04-05 13:30:16,263.0,67.0
5588796,2017-04-08 11:23:55,263.0,63.5
8122785,2017-04-18 11:53:37,263.0,62.5
5576145,2017-04-17 13:42:16,263.0,59.5
302069,2017-03-29 08:41:50,263.0,82.5
